Q,E,I
3.530290033705088870e+00,1.475000000000000000e+01,3.934342760611183459e-02
3.530290033705088870e+00,1.500000000000000000e+01,4.159245037400533668e-02
3.530290033705088870e+00,1.525000000000000000e+01,4.119602947852370883e-02
3.530290033705088870e+00,1.550000000000000000e+01,3.965800201089327709e-02
3.530290033705088870e+00,1.575000000000000000e+01,3.834127755307485674e-02
3.530290033705088870e+00,1.600000000000000000e+01,3.749128270966152476e-02
3.530290033705088870e+00,1.625000000000000000e+01,3.708100637563505747e-02
3.530290033705088870e+00,1.650000000000000000e+01,3.706656141670632010e-02
3.530290033705088870e+00,1.675000000000000000e+01,3.742595937739055106e-02
3.530290033705088870e+00,1.700000000000000000e+01,3.816465029634687200e-02
3.530290033705088870e+00,1.725000000000000000e+01,3.932370304385145870e-02
3.530290033705088870e+00,1.750000000000000000e+01,4.098567216030062077e-02
3.530290033705088870e+00,1.775000000000000000e+01,4.308383515643406103e-02
3.530290033705088870e+00,1.800000000000000000e+01,4.448955871457204586e-02
3.530290033705088870e+00,1.825000000000000000e+01,4.356696828974193636e-02
3.530290033705088870e+00,1.850000000000000000e+01,4.149603683471576876e-02
3.530290033705088870e+00,1.875000000000000000e+01,3.940540946955397444e-02
3.530290033705088870e+00,1.900000000000000000e+01,3.747223775425983366e-02
3.530290033705088870e+00,1.925000000000000000e+01,3.579864824859070593e-02
3.530290033705088870e+00,1.950000000000000000e+01,3.436532586792783589e-02
3.530290033705088870e+00,1.975000000000000000e+01,3.306606314852622575e-02
3.530290033705088870e+00,2.000000000000000000e+01,3.173613743995670755e-02
3.530290033705088870e+00,2.025000000000000000e+01,3.017444005383232083e-02
3.530290033705088870e+00,2.050000000000000000e+01,2.787319622674223202e-02
3.530290033705088870e+00,2.075000000000000000e+01,2.376846791730548650e-02
3.530290033705088870e+00,2.100000000000000000e+01,1.743638356484517038e-02
3.530290033705088870e+00,2.125000000000000000e+01,1.130517466523146483e-02
3.530290033705088870e+00,2.150000000000000000e+01,7.536026497530519744e-03
3.530290033705088870e+00,2.175000000000000000e+01,5.427804799770973888e-03
3.530290033705088870e+00,2.200000000000000000e+01,4.161224029259505235e-03
3.530290033705088870e+00,2.225000000000000000e+01,3.334482395811371250e-03
3.530290033705088870e+00,2.250000000000000000e+01,2.758010337556095030e-03
3.530290033705088870e+00,2.275000000000000000e+01,2.335396930084487292e-03
3.530290033705088870e+00,2.300000000000000000e+01,2.013464521067991671e-03
3.560040885527508081e+00,-3.000000000000000000e+00,1.186272173710804871e-04
3.560040885527508081e+00,-2.750000000000000000e+00,1.218351051098718848e-04
3.560040885527508081e+00,-2.000000000000000000e+00,1.322951760171601229e-04
3.560040885527508081e+00,-1.750000000000000000e+00,1.360883549862949729e-04
3.560040885527508081e+00,-1.500000000000000000e+00,1.400502164282945729e-04
3.560040885527508081e+00,-1.250000000000000000e+00,1.441911077837536857e-04
3.560040885527508081e+00,-5.000000000000000000e-01,1.578042461611392109e-04
3.560040885527508081e+00,-2.500000000000000000e-01,1.627824245893920072e-04
3.560040885527508081e+00,0.000000000000000000e+00,1.680054559551770043e-04
3.560040885527508081e+00,7.500000000000000000e-01,1.853182467839891486e-04
3.560040885527508081e+00,1.000000000000000000e+00,1.917033527336428221e-04
3.560040885527508081e+00,1.250000000000000000e+00,1.984333810549068148e-04
3.560040885527508081e+00,2.000000000000000000e+00,2.209659577389087653e-04
3.560040885527508081e+00,2.250000000000000000e+00,2.293627422874329805e-04
3.560040885527508081e+00,2.500000000000000000e+00,2.382633738577264663e-04
3.560040885527508081e+00,3.250000000000000000e+00,2.684372107826404246e-04
3.560040885527508081e+00,3.500000000000000000e+00,2.798284022494961680e-04
3.560040885527508081e+00,3.750000000000000000e+00,2.919900688914792196e-04
3.560040885527508081e+00,4.000000000000000000e+00,3.049960900575611044e-04
3.560040885527508081e+00,4.500000000000000000e+00,3.338852855873400915e-04
3.560040885527508081e+00,4.750000000000000000e+00,3.499696735171658091e-04
3.560040885527508081e+00,5.000000000000000000e+00,3.673048851319384391e-04
3.560040885527508081e+00,5.750000000000000000e+00,4.283205272517342892e-04
3.560040885527508081e+00,6.000000000000000000e+00,4.522859733242194777e-04
3.560040885527508081e+00,6.250000000000000000e+00,4.784554305946264957e-04
3.560040885527508081e+00,7.000000000000000000e+00,5.734328326958358082e-04
3.560040885527508081e+00,7.250000000000000000e+00,6.119906689672558039e-04
3.560040885527508081e+00,7.500000000000000000e+00,6.549267535385414713e-04
3.560040885527508081e+00,8.000000000000000000e+00,7.570894988038121259e-04
3.560040885527508081e+00,8.250000000000000000e+00,8.183921692748727991e-04
3.560040885527508081e+00,8.500000000000000000e+00,8.883596709510036557e-04
3.560040885527508081e+00,9.250000000000000000e+00,1.172358123251612556e-03
3.560040885527508081e+00,9.500000000000000000e+00,1.303190342081909968e-03
3.560040885527508081e+00,9.750000000000000000e+00,1.461359611375479721e-03
3.560040885527508081e+00,1.025000000000000000e+01,1.901931298732330473e-03
3.560040885527508081e+00,1.050000000000000000e+01,2.220987824573061962e-03
3.560040885527508081e+00,1.075000000000000000e+01,2.651224048732235897e-03
3.560040885527508081e+00,1.125000000000000000e+01,4.183886085407402880e-03
3.560040885527508081e+00,1.150000000000000000e+01,5.702965219185752825e-03
3.560040885527508081e+00,1.175000000000000000e+01,8.394707792663245322e-03
3.560040885527508081e+00,1.225000000000000000e+01,1.718776141123205120e-02
3.560040885527508081e+00,1.250000000000000000e+01,2.010074079491334931e-02
3.560040885527508081e+00,1.275000000000000000e+01,2.204039013601953242e-02
3.560040885527508081e+00,1.325000000000000000e+01,2.480526976073939988e-02
3.560040885527508081e+00,1.350000000000000000e+01,2.617261854941495963e-02
3.560040885527508081e+00,1.375000000000000000e+01,2.781201401456668762e-02
3.560040885527508081e+00,1.400000000000000000e+01,2.986804460375029266e-02
3.560040885527508081e+00,1.425000000000000000e+01,3.234996874157240743e-02
3.560040885527508081e+00,1.450000000000000000e+01,3.524255007076337182e-02
3.560040885527508081e+00,1.500000000000000000e+01,4.058480254715750302e-02
3.560040885527508081e+00,1.525000000000000000e+01,4.018644025059395913e-02
3.560040885527508081e+00,1.575000000000000000e+01,3.736922756679827290e-02
3.560040885527508081e+00,1.600000000000000000e+01,3.653834718239805379e-02
3.560040885527508081e+00,1.650000000000000000e+01,3.616682277676779717e-02
3.560040885527508081e+00,1.675000000000000000e+01,3.659409470546619303e-02
3.560040885527508081e+00,1.725000000000000000e+01,3.892776704607280036e-02
3.560040885527508081e+00,1.750000000000000000e+01,4.108148087880721111e-02
3.560040885527508081e+00,1.775000000000000000e+01,4.368862275735954648e-02
3.560040885527508081e+00,1.800000000000000000e+01,4.505954950345673199e-02
3.560040885527508081e+00,1.825000000000000000e+01,4.384650480474048401e-02
3.560040885527508081e+00,1.850000000000000000e+01,4.153938783683392560e-02
3.560040885527508081e+00,1.875000000000000000e+01,3.926361775087651440e-02
3.560040885527508081e+00,1.900000000000000000e+01,3.734376715629641325e-02
3.560040885527508081e+00,1.925000000000000000e+01,3.580588605759802562e-02
3.560040885527508081e+00,1.950000000000000000e+01,3.457686176031025960e-02
3.560040885527508081e+00,1.975000000000000000e+01,3.355703245139596280e-02
3.560040885527508081e+00,2.000000000000000000e+01,3.254088743222973562e-02
3.560040885527508081e+00,2.025000000000000000e+01,3.100463070941237437e-02
3.560040885527508081e+00,2.050000000000000000e+01,2.828819461778582511e-02
3.560040885527508081e+00,2.075000000000000000e+01,2.381712094259791010e-02
3.560040885527508081e+00,2.100000000000000000e+01,1.732361369670765497e-02
3.560040885527508081e+00,2.125000000000000000e+01,1.121846080758810357e-02
3.560040885527508081e+00,2.150000000000000000e+01,7.499762239622139934e-03
3.560040885527508081e+00,2.175000000000000000e+01,5.414675568929588206e-03
3.560040885527508081e+00,2.200000000000000000e+01,4.157070093706211750e-03
3.560040885527508081e+00,2.225000000000000000e+01,3.333661096897860745e-03
3.560040885527508081e+00,2.250000000000000000e+01,2.758287607915630487e-03
3.560040885527508081e+00,2.275000000000000000e+01,2.335878330387324269e-03
3.560040885527508081e+00,2.300000000000000000e+01,2.013802217054112831e-03
3.590006849541381051e+00,-2.750000000000000000e+00,1.203872472255880895e-04
3.590006849541381051e+00,-2.500000000000000000e+00,1.236847348419694908e-04
3.590006849541381051e+00,-2.250000000000000000e+00,1.271220038363548384e-04
3.590006849541381051e+00,-1.250000000000000000e+00,1.424415751523584522e-04
3.590006849541381051e+00,-1.000000000000000000e+00,1.467132733534766572e-04
3.590006849541381051e+00,-7.500000000000000000e-01,1.511841501305975777e-04
3.590006849541381051e+00,0.000000000000000000e+00,1.659257699484545021e-04
3.590006849541381051e+00,2.500000000000000000e-01,1.713331103480988981e-04
3.590006849541381051e+00,5.000000000000000000e-01,1.770157779125814497e-04
3.590006849541381051e+00,1.250000000000000000e+00,1.959197659999338038e-04
3.590006849541381051e+00,1.500000000000000000e+00,2.029176055163369363e-04
3.590006849541381051e+00,1.750000000000000000e+00,2.103083763382189496e-04
3.590006849541381051e+00,2.500000000000000000e+00,2.351631051185589698e-04
3.590006849541381051e+00,2.750000000000000000e+00,2.444680205409653227e-04
3.590006849541381051e+00,3.000000000000000000e+00,2.543563471960041673e-04
3.590006849541381051e+00,3.750000000000000000e+00,2.880684028141508981e-04
3.590006849541381051e+00,4.000000000000000000e+00,3.008708075157331659e-04
3.590006849541381051e+00,4.250000000000000000e+00,3.145843837919405249e-04
3.590006849541381051e+00,5.000000000000000000e+00,3.621805100750927642e-04
3.590006849541381051e+00,5.250000000000000000e+00,3.805987217080953624e-04
3.590006849541381051e+00,5.500000000000000000e+00,4.005389653304699442e-04
3.590006849541381051e+00,6.250000000000000000e+00,4.714619774227457182e-04
3.590006849541381051e+00,6.500000000000000000e+00,4.996332296067525344e-04
3.590006849541381051e+00,6.750000000000000000e+00,5.305983177778180208e-04
3.590006849541381051e+00,7.250000000000000000e+00,6.026261716298744698e-04
3.590006849541381051e+00,7.500000000000000000e+00,6.447743608156981509e-04
3.590006849541381051e+00,7.750000000000000000e+00,6.919380889620310076e-04
3.590006849541381051e+00,8.500000000000000000e+00,8.737379495693663612e-04
3.590006849541381051e+00,8.750000000000000000e+00,9.526544043305942237e-04
3.590006849541381051e+00,9.000000000000000000e+00,1.044310316675263603e-03
3.590006849541381051e+00,9.500000000000000000e+00,1.280003082126131893e-03
3.590006849541381051e+00,9.750000000000000000e+00,1.434739287909973186e-03
3.590006849541381051e+00,1.000000000000000000e+01,1.625264406969488019e-03
3.590006849541381051e+00,1.050000000000000000e+01,2.176939809801704123e-03
3.590006849541381051e+00,1.075000000000000000e+01,2.596786069336899302e-03
3.590006849541381051e+00,1.100000000000000000e+01,3.191317135171845010e-03
3.590006849541381051e+00,1.150000000000000000e+01,5.569544233709294162e-03
3.590006849541381051e+00,1.175000000000000000e+01,8.188121041320363391e-03
3.590006849541381051e+00,1.200000000000000000e+01,1.242355968427576000e-02
3.590006849541381051e+00,1.250000000000000000e+01,1.955989637636613987e-02
3.590006849541381051e+00,1.275000000000000000e+01,2.141334421181559367e-02
3.590006849541381051e+00,1.300000000000000000e+01,2.293973119666517166e-02
3.590006849541381051e+00,1.350000000000000000e+01,2.582200117962955496e-02
3.590006849541381051e+00,1.375000000000000000e+01,2.753756292626475394e-02
3.590006849541381051e+00,1.425000000000000000e+01,3.174298148131635133e-02
3.590006849541381051e+00,1.450000000000000000e+01,3.446764257844411178e-02
3.590006849541381051e+00,1.475000000000000000e+01,3.743497251247917407e-02
3.590006849541381051e+00,1.500000000000000000e+01,3.945685629649448023e-02
3.590006849541381051e+00,1.525000000000000000e+01,3.915948738519112182e-02
3.590006849541381051e+00,1.550000000000000000e+01,3.780757265140541334e-02
3.590006849541381051e+00,1.575000000000000000e+01,3.658180916689293682e-02
3.590006849541381051e+00,1.600000000000000000e+01,3.575697557721232989e-02
3.590006849541381051e+00,1.625000000000000000e+01,3.537951866697804093e-02
3.590006849541381051e+00,1.650000000000000000e+01,3.543389158177798898e-02
3.590006849541381051e+00,1.675000000000000000e+01,3.594460074565161006e-02
3.590006849541381051e+00,1.700000000000000000e+01,3.701327377563848331e-02
3.590006849541381051e+00,1.725000000000000000e+01,3.878583216906784925e-02
3.590006849541381051e+00,1.750000000000000000e+01,4.119218961271769314e-02
3.590006849541381051e+00,1.775000000000000000e+01,4.394115076674208475e-02
3.590006849541381051e+00,1.800000000000000000e+01,4.579286058937767634e-02
3.590006849541381051e+00,1.825000000000000000e+01,4.486178934182088324e-02
3.590006849541381051e+00,1.850000000000000000e+01,4.234908874409340496e-02
3.590006849541381051e+00,1.875000000000000000e+01,3.978316784226021419e-02
3.590006849541381051e+00,1.900000000000000000e+01,3.771208078610265718e-02
3.590006849541381051e+00,1.925000000000000000e+01,3.621458705454886490e-02
3.590006849541381051e+00,1.950000000000000000e+01,3.513594008829214882e-02
3.590006849541381051e+00,1.975000000000000000e+01,3.418253924864690652e-02
3.590006849541381051e+00,2.000000000000000000e+01,3.272134902323977496e-02
3.590006849541381051e+00,2.025000000000000000e+01,3.041734885179524922e-02
3.590006849541381051e+00,2.050000000000000000e+01,2.737498119247685699e-02
3.590006849541381051e+00,2.075000000000000000e+01,2.311575090849299699e-02
3.590006849541381051e+00,2.100000000000000000e+01,1.701227913736939532e-02
3.590006849541381051e+00,2.125000000000000000e+01,1.107968947944774039e-02
3.590006849541381051e+00,2.150000000000000000e+01,7.414996533591454095e-03
3.590006849541381051e+00,2.175000000000000000e+01,5.356946351393845028e-03
3.590006849541381051e+00,2.200000000000000000e+01,4.115824218442847710e-03
3.590006849541381051e+00,2.225000000000000000e+01,3.303020694477152262e-03
3.590006849541381051e+00,2.250000000000000000e+01,2.734722356583441354e-03
3.590006849541381051e+00,2.275000000000000000e+01,2.317194216689110950e-03
3.590006849541381051e+00,2.300000000000000000e+01,1.998592327215762288e-03
3.620261357152533943e+00,-3.000000000000000000e+00,1.159844364834501114e-04
3.620261357152533943e+00,-2.250000000000000000e+00,1.257689497905693061e-04
3.620261357152533943e+00,-2.000000000000000000e+00,1.293119665838358208e-04
3.620261357152533943e+00,-1.750000000000000000e+00,1.330096531509445572e-04
3.620261357152533943e+00,-1.500000000000000000e+00,1.368713160917993800e-04
3.620261357152533943e+00,-7.500000000000000000e-01,1.495445138107113342e-04
3.620261357152533943e+00,-5.000000000000000000e-01,1.541707225094425700e-04
3.620261357152533943e+00,-2.500000000000000000e-01,1.590198239462924502e-04
3.620261357152533943e+00,5.000000000000000000e-01,1.750598539600800639e-04
3.620261357152533943e+00,7.500000000000000000e-01,1.809629227884901586e-04
3.620261357152533943e+00,1.000000000000000000e+00,1.871776648559835682e-04
3.620261357152533943e+00,1.750000000000000000e+00,2.079324174921920768e-04
3.620261357152533943e+00,2.000000000000000000e+00,2.156464467042493573e-04
3.620261357152533943e+00,2.250000000000000000e+00,2.238116238527004581e-04
3.620261357152533943e+00,3.000000000000000000e+00,2.514045759651723053e-04
3.620261357152533943e+00,3.250000000000000000e+00,2.617870916861264434e-04
3.620261357152533943e+00,3.500000000000000000e+00,2.728515766566858968e-04
3.620261357152533943e+00,4.250000000000000000e+00,3.108109489679832015e-04
3.620261357152533943e+00,4.500000000000000000e+00,3.253216001054749134e-04
3.620261357152533943e+00,4.750000000000000000e+00,3.409227185464085304e-04
